Time	totMass	NInd	abovemass	belowmass	mean_ares	mean_bres	shannon	meanShannon	NPFT	meanNPFT	Cutted	NNonClonal	NClonal	mean_generation	mean_genet_size	NGenets
1	403	0	201.5	201.5	100	90	0	0.856367	40	39.6	0	1	2996	1	0.797297	2585
2	12436.1	0	6061.22	6374.85	100	90	0	0.856367	40	39.6	0	1	2996	1	0.800683	2585
3	60447	0	31779.2	28667.8	100	90	0	0.856367	40	39.6	0	1	2996	1	0.797203	2585
4	190202	0	98948.2	91254	100	90	0	0.856367	40	39.6	0	1	2996	1	0.797131	2585
5	430458	0	223465	206994	100	90	0	0.856367	40	39.6	0	1	2996	1.00206	0.799159	2585
6	733137	570	381440	351697	100	90	2.47609	0.856367	40	39.6	0	1	2996	1.01361	0.809419	2585
7	1.0011e+006	797	524964	476134	100	90	3.16119	0.856367	40	39.6	0	1	2996	1.03485	0.830489	2585
8	1.17766e+006	826	622426	555233	100	90	3.22124	0.856367	40	39.6	0	1	2996	1.06237	0.855932	2585
9	1.30109e+006	782	691643	609448	100	90	3.06565	0.856367	40	39.6	0	1	2996	1.08962	0.88378	2585
10	1.39445e+006	755	743336	651115	100	90	2.9629	0.856367	40	39.6	0	1	2996	1.11359	0.916556	2585
11	1.46918e+006	738	785086	684094	100	90	2.90562	0.856367	40	39.6	0	1	2996	1.13927	0.940054	2585
12	1.52276e+006	733	814915	707843	100	90	2.90049	0.856367	40	39.6	0	1	2996	1.15944	0.960839	2585
13	1.56974e+006	736	841813	727931	100	90	2.95465	0.856367	40	39.6	0	1	2996	1.17258	0.978663	2585
14	1.60494e+006	736	862050	742885	100	90	2.97208	0.856367	40	39.6	0	1	2996	1.18837	1.00726	2585
15	1.61317e+006	732	867857	745313	100	90	2.95334	0.856367	40	39.6	0	1	2996	1.22602	1.04755	2585
16	1.65222e+006	730	874707	749468	100	90	2.92946	0.856367	40	39.6	0	1	2996	1.25435	1.08169	2585
17	1.69554e+006	736	885896	757613	100	90	2.94636	0.856367	40	39.6	0	1	2996	1.26676	1.1055	2585
18	1.71993e+006	740	896322	767095	100	90	3.00343	0.856367	40	39.6	0	1	2996	1.26081	1.08346	2585
19	1.74589e+006	763	910207	777755	100	90	3.10394	0.856367	40	39.6	0	1	2996	1.2539	1.07644	2585
20	1.76582e+006	771	921445	786823	100	90	3.1891	0.856367	40	39.6	0	1	2996	1.24528	1.05651	2585
21	1.72201e+006	772	929439	792568	100	90	3.1869	0.856367	40	39.6	0	1	2996	1.25547	1.05714	2585
22	1.73151e+006	779	935484	796025	100	90	1.21466	0.856367	40	39.6	0	1	2996	1.06543	0.827338	2585
