Time	Inds	seedlings	seeds	repromass	cover	shootmass	PFT
1	0	16	14	0	0	16	LECIcl3plb
1	0	13	17	0	0	13	LSCAplb
1	0	18	11	0	0	18	LSCIcl1plb
1	0	13	17	0	0	13	LSCIcl2plb
1	0	16	14	0	0	16	LSCIplb
1	0	15	15	0	0	15	LSCTplb
1	0	13	17	0	0	3.9	MECIcl3plb
1	0	17	13	0	0	5.1	MECIcl4plb
1	0	14	16	0	0	4.2	MECTcl3peb
1	0	9	21	0	0	2.7	MEITplb
1	0	15	15	0	0	4.5	MESTcl1plb
1	0	14	16	0	0	4.2	MRITcl3peb
1	0	13	17	0	0	3.9	MSCAcl3plb
1	0	19	11	0	0	5.7	MSCIcl1plb
1	0	17	13	0	0	5.1	MSCIcl3plb
1	0	15	15	0	0	4.5	MSCIplb
1	0	18	12	0	0	5.4	MSCTcl1plb
1	0	18	12	0	0	5.4	MSCTcl2plb
1	0	12	18	0	0	3.6	MSCTcl3plb
1	0	13	17	0	0	3.9	MSIAcl1plb
1	0	15	15	0	0	4.5	MSIIplb
1	0	15	15	0	0	4.5	MSITcl1plb
1	0	20	10	0	0	6	MSITcl3plb
1	0	16	14	0	0	4.8	MSITcl4plb
1	0	11	19	0	0	3.3	MSSIcl1plb
1	0	12	18	0	0	3.6	MSSTcl3plb
1	0	19	11	0	0	1.9	SECTpeb
1	0	17	13	0	0	1.7	SEIAcl4peb
1	0	19	11	0	0	1.9	SEITcl3peb
1	0	15	15	0	0	1.5	SEITcl4peb
1	0	16	13	0	0	1.6	SRIAcl1peb
1	0	18	12	0	0	1.8	SRIAcl1plb
1	0	17	13	0	0	1.7	SRIAcl2plb
1	0	13	17	0	0	1.3	SRIAcl4peb
1	0	15	15	0	0	1.5	SRITcl1plb
1	0	18	12	0	0	1.8	SSCTplb
1	0	14	16	0	0	1.4	SSIAcl4plb
1	0	16	13	0	0	1.6	SSITcl2plb
1	0	10	19	0	0	1	SSITcl3plb
1	0	14	16	0	0	1.4	SSITcl4plb
2	0	27	3	0	0.000534599	188.999	LECIcl3plb
2	0	20	10	0	0.000434361	158.552	LSCAplb
2	0	26	3	0	0.000601423	208.248	LSCIcl1plb
2	0	16	12	0	0.000434361	147.624	LSCIcl2plb
2	0	21	9	0	0.000534599	191.525	LSCIplb
2	0	25	5	0	0.000501186	184.866	LSCTplb
2	0	22	8	0	0.000434361	138.225	MECIcl3plb
2	0	25	5	0	0.000568011	179.625	MECIcl4plb
2	0	21	9	0	0.000467774	148.05	MECTcl3peb
2	0	18	12	0	0.000300712	95.3998	MEITplb
2	0	20	10	0	0.000501186	80.9998	MESTcl1plb
2	0	21	9	0	0.000467774	146.299	MRITcl3peb
2	0	23	7	0	0.000434361	138.525	MSCAcl3plb
2	0	21	9	0	0.000634836	198.674	MSCIcl1plb
2	0	20	10	0	0.000568011	178.124	MSCIcl3plb
2	0	22	8	0	0.000501186	166.468	MSCIplb
2	0	23	7	0	0.000601423	189.149	MSCTcl1plb
2	0	23	7	0	0.000601423	189.149	MSCTcl2plb
2	0	20	10	0	0.000400949	127.499	MSCTcl3plb
2	0	24	6	0	0.000434361	137.2	MSIAcl1plb
2	0	23	6	0	0.000501186	146.9	MSIIplb
2	0	20	10	0	0.000501186	156	MSITcl1plb
2	0	26	4	0	0.000668248	207.799	MSITcl3plb
2	0	24	6	0	0.000534599	167.2	MSITcl4plb
2	0	24	6	0	0.000367537	62.1999	MSSIcl1plb
2	0	21	9	0	0.000400949	66.2998	MSSTcl3plb
2	0	26	4	0	0.000634836	205.1	SECTpeb
2	0	20	7	0	0.000568011	152	SEIAcl4peb
2	0	23	7	0	0.000634836	192.3	SEITcl3peb
2	0	21	9	0	0.000501186	152.1	SEITcl4peb
2	0	22	6	0	0.000534599	162.2	SRIAcl1peb
2	0	26	4	0	0.000601423	182.6	SRIAcl1plb
2	0	21	8	0	0.000568011	162.1	SRIAcl2plb
2	0	19	11	0	0.000434361	131.9	SRIAcl4peb
2	0	23	7	0	0.000501186	152.3	SRITcl1plb
2	0	24	6	0	0.000601423	194.242	SSCTplb
2	0	21	9	0	0.000467774	142.1	SSIAcl4plb
2	0	22	7	0	0.000534599	162.2	SSITcl2plb
2	0	23	6	0	0.000334124	102.3	SSITcl3plb
2	0	23	7	0	0.000467774	142.3	SSITcl4plb
3	0	28	1	0	0.00192121	992.238	LECIcl3plb
3	0	25	5	0	0.00153697	820.116	LSCAplb
3	0	27	2	0	0.00262287	1246.56	LSCIcl1plb
3	0	21	7	0	0.00178756	871.207	LSCIcl2plb
3	0	24	6	0	0.00222193	1123.94	LSCIplb
3	0	26	3	0	0.00275652	1222.21	LSCTplb
3	0	24	6	0	0.00158709	805.119	MECIcl3plb
3	0	28	2	0	0.00193792	1018.76	MECIcl4plb
3	0	24	5	0	0.00203816	917.763	MECTcl3peb
3	0	26	4	0	0.00120285	457.561	MEITplb
3	0	25	5	0	0.00115273	257.447	MESTcl1plb
3	0	23	7	0	0.00252264	879.407	MRITcl3peb
3	0	28	2	0	0.00118614	624.119	MSCAcl3plb
3	0	25	4	0	0.00192121	999.955	MSCIcl1plb
3	0	23	7	0	0.00168733	934.623	MSCIcl3plb
3	0	25	5	0	0.00220522	1084.18	MSCIplb
3	0	27	3	0	0.00255605	1208.14	MSCTcl1plb
3	0	26	3	0	0.00250593	1129.45	MSCTcl2plb
3	0	28	2	0	0.00183768	843.754	MSCTcl3plb
3	0	26	3	0	0.00121955	477.33	MSIAcl1plb
3	0	26	3	0	0.00170403	640.264	MSIIplb
3	0	22	8	0	0.00213839	796.722	MSITcl1plb
3	0	28	2	0	0.00285676	1067.7	MSITcl3plb
3	0	26	3	0	0.00233887	865.944	MSITcl4plb
3	0	25	4	0	0.00116943	232.462	MSSIcl1plb
3	0	26	4	0	0.00145344	288.726	MSSTcl3plb
3	0	26	4	0	0.00267299	1301.24	SECTpeb
3	0	22	4	0	0.00120285	491.718	SEIAcl4peb
3	0	25	4	0	0.00203816	801.279	SEITcl3peb
3	0	24	5	0	0.00163721	640.788	SEITcl4peb
3	0	26	2	0	0.00178756	676.479	SRIAcl1peb
3	0	29	1	0	0.00202145	784.219	SRIAcl1plb
3	0	24	5	0	0.00177086	683.595	SRIAcl2plb
3	0	23	7	0	0.00148685	567.217	SRIAcl4peb
3	0	26	4	0	0.00273982	956.991	SRITcl1plb
3	0	25	5	0	0.00317418	1393.53	SSCTplb
3	0	25	5	0	0.00116943	475.376	SSIAcl4plb
3	0	23	6	0	0.00232216	860.953	SSITcl2plb
3	0	23	6	0	0.00177086	602.053	SSITcl3plb
3	0	25	5	0	0.00212169	791.321	SSITcl4plb
4	0	28	1	0	0.00449954	2919.05	LECIcl3plb
4	0	24	5	0	0.00365866	2382.62	LSCAplb
4	0	26	2	0	0.00692751	3750.61	LSCIcl1plb
4	0	20	7	0	0.00478076	2680.12	LSCIcl2plb
4	0	24	6	0	0.00592513	3501.9	LSCIplb
4	0	26	3	0	0.00828071	4330.81	LSCTplb
4	0	23	6	0	0.00385356	2433.45	MECIcl3plb
4	0	27	2	0	0.00460534	2933.66	MECIcl4plb
4	0	23	5	0	0.00504527	2864.94	MECTcl3peb
4	0	26	4	0	0.0033134	1486.82	MEITplb
4	0	25	5	0	0.00226648	611.348	MESTcl1plb
4	0	22	7	0	0.0076403	2904.91	MRITcl3peb
4	0	28	2	0	0.00287347	1839.39	MSCAcl3plb
4	0	24	4	0	0.0054685	3002.13	MSCIcl1plb
4	0	21	7	0	0.00482252	2717.19	MSCIcl3plb
4	0	24	5	0	0.00604765	3472.42	MSCIplb
4	0	25	3	0	0.00870393	3624.23	MSCTcl1plb
4	0	26	3	0	0.00783243	3373.78	MSCTcl2plb
4	0	28	2	0	0.00638734	2770.39	MSCTcl3plb
4	0	25	3	0	0.00260617	1182.69	MSIAcl1plb
4	0	25	3	0	0.00415428	1923.23	MSIIplb
4	0	22	8	0	0.00631495	2715.79	MSITcl1plb
4	0	28	2	0	0.00849789	3693.27	MSITcl3plb
4	0	26	3	0	0.00687739	2950.02	MSITcl4plb
4	0	25	4	0	0.00224142	565.452	MSSIcl1plb
4	0	26	4	0	0.00346375	833.415	MSSTcl3plb
4	0	25	4	0	0.00683005	4051.98	SECTpeb
4	0	22	4	0	0.00227204	1185.05	SEIAcl4peb
4	0	25	4	0	0.00501743	2410.71	SEITcl3peb
4	0	23	5	0	0.00389533	1746.11	SEITcl4peb
4	0	26	2	0	0.00338022	1698.01	SRIAcl1peb
4	0	29	1	0	0.00400392	2023.06	SRIAcl1plb
4	0	23	5	0	0.00357513	1652.87	SRIAcl2plb
4	0	23	7	0	0.00285676	1458.39	SRIAcl4peb
4	0	26	4	0	0.00890441	3470.71	SRITcl1plb
4	0	24	5	0	0.00918841	4822.05	SSCTplb
4	0	22	5	0	0.00228875	1056.31	SSIAcl4plb
4	0	22	6	0	0.00672146	2895.87	SSITcl2plb
4	0	21	6	0	0.00497845	2117.39	SSITcl3plb
4	0	25	5	0	0.00627596	2737.92	SSITcl4plb
5	0	28	1	0	0.00831412	6333.18	LECIcl3plb
5	0	24	5	0	0.00633165	5152.99	LSCAplb
5	0	26	2	0	0.0129417	8600.09	LSCIcl1plb
5	0	20	7	0	0.00898515	6043.37	LSCIcl2plb
5	0	23	6	0	0.0107978	7830.28	LSCIplb
5	0	25	3	0	0.0178227	10463.9	LSCTplb
5	0	23	6	0	0.00710014	5293.62	MECIcl3plb
5	0	26	2	0	0.00814149	6074.57	MECIcl4plb
5	0	23	5	0	0.00957822	6415.99	MECTcl3peb
5	0	26	4	0	0.00657111	3528.46	MEITplb
5	0	23	5	0	0.00369764	1140.74	MESTcl1plb
5	0	22	7	0	0.0150356	6904.02	MRITcl3peb
5	0	26	2	0	0.00565783	4153.35	MSCAcl3plb
