Time	totMass	NInd	abovemass	belowmass	mean_ares	mean_bres	shannon	meanShannon	NPFT	meanNPFT	Cutted	NNonClonal	NClonal	mean_generation	mean_genet_size	NGenets
1	560	0	280	280	100	90	0	0.765268	52	50.3	0	568	1497	1	0.768734	1799
2	16445.1	0	7992.77	8452.28	100	90	0	0.765268	52	50.3	0	568	1497	1	0.770306	1799
3	74209.8	0	39561.2	34648.6	100	90	0	0.765268	52	50.3	0	568	1497	1	0.774465	1799
4	221801	0	117882	103919	100	90	0	0.765268	52	50.3	0	568	1497	1	0.773302	1799
5	487839	0	258070	229769	100	90	0	0.765268	52	50.3	0	568	1497	1.00079	0.772101	1799
6	815314	731	430347	384967	100	90	2.6189	0.765268	52	50.3	0	568	1497	1.00645	0.776081	1799
7	1.10556e+006	983	586023	519540	100	90	3.28285	0.765268	52	50.3	0	568	1497	1.02202	0.787989	1799
8	1.30632e+006	1025	697701	608622	100	90	3.37585	0.765268	52	50.3	0	568	1497	1.03795	0.804094	1799
9	1.44357e+006	960	776285	667289	100	90	3.23968	0.765268	52	50.3	0	568	1497	1.04634	0.812695	1799
10	1.54484e+006	912	835072	709767	100	90	3.16321	0.765268	52	50.3	0	568	1497	1.06047	0.833516	1799
11	1.61489e+006	872	875845	739043	100	90	3.10761	0.765268	52	50.3	0	568	1497	1.07671	0.850403	1799
12	1.67759e+006	855	912669	764923	100	90	3.09899	0.765268	52	50.3	0	568	1497	1.09057	0.866272	1799
13	1.71239e+006	833	933878	778509	100	90	3.0866	0.765268	52	50.3	0	568	1497	1.11034	0.888344	1799
14	1.74932e+006	829	955769	793553	100	90	3.15068	0.765268	52	50.3	0	568	1497	1.11202	0.890977	1799
15	1.75675e+006	810	961425	795325	100	90	3.13332	0.765268	52	50.3	0	568	1497	1.1262	0.911917	1799
16	1.78899e+006	800	967258	795753	100	90	3.14195	0.765268	52	50.3	0	568	1497	1.14507	0.927152	1799
17	1.8192e+006	793	972083	796946	100	90	3.19981	0.765268	52	50.3	0	568	1497	1.15162	0.92349	1799
18	1.85761e+006	793	990409	811376	100	90	3.25941	0.765268	52	50.3	0	568	1497	1.14625	0.921409	1799
19	1.88413e+006	796	1.00476e+006	822000	100	90	3.34141	0.765268	52	50.3	0	568	1497	1.14321	0.90847	1799
20	1.88557e+006	788	1.00788e+006	821165	100	90	3.35023	0.765268	52	50.3	0	568	1497	1.14268	0.901252	1799
21	1.83704e+006	790	1.01414e+006	822908	100	90	3.41856	0.765268	52	50.3	0	568	1497	1.14541	0.890603	1799
22	1.83286e+006	783	1.01304e+006	819819	100	90	1.42035	0.765268	52	50.3	0	568	1497	1.04875	0.75921	1799
23	1.85419e+006	776	1.02192e+006	832268	100	90	1.3945	0.765268	52	50.3	0	568	1497	1.05283	0.761977	1799
24	1.8854e+006	772	1.03753e+006	847873	100	90	1.39346	0.765268	52	50.3	0	568	1497	1.06417	0.783153	1799
25	1.89519e+006	767	1.04299e+006	852199	100	90	1.48053	0.765268	52	50.3	0	568	1497	1.06888	0.814775	1799
26	1.91297e+006	756	1.0519e+006	861073	100	90	1.59617	0.765268	52	50.3	0	568	1497	1.08113	0.84493	1799
27	1.9317e+006	1298	1.0612e+006	870498	100	90	2.71299	0.765268	52	50.3	0	568	1497	1.10121	0.863636	1799
28	1.95864e+006	1220	1.07564e+006	883007	100	90	2.85464	0.765268	52	50.3	0	568	1497	1.11893	0.883681	1799
29	1.99355e+006	1154	1.09485e+006	898703	100	90	2.92361	0.765268	52	50.3	0	568	1497	1.14051	0.905571	1799
30	1.46754e+006	1087	555878	911664	100	90	2.30388	0.765268	52	50.3	0	568	1497	1.49496	1.50612	1799
31	1.52842e+006	967	674600	851573	100	90	1.32283	0.765268	52	50.3	0	568	1497	1.15952	0.925976	1799
32	1.50043e+006	842	709474	787184	100	90	1.04659	0.765268	52	50.3	0	568	1497	1.10105	0.827164	1799
33	1.47647e+006	741	722336	750399	100	90	0.856006	0.765268	52	50.3	0	568	1497	1.07836	0.798851	1799
34	1.46129e+006	667	730637	727115	100	90	0.946049	0.765268	52	50.3	0	568	1497	1.09053	0.800862	1799
35	1.42877e+006	745	727152	698374	100	90	1.21919	0.765268	52	50.3	0	568	1497	1.09986	0.813376	1799
36	1.39128e+006	775	719416	671865	100	90	1.51015	0.765268	52	50.3	0	568	1497	1.11579	0.845942	1799
37	1.38357e+006	897	723767	659799	100	90	1.94454	0.765268	52	50.3	0	568	1497	1.1256	0.871111	1799
38	1.31535e+006	995	693230	622122	100	90	2.56193	0.765268	52	50.3	0	568	1497	1.1397	0.888889	1799
39	1.26094e+006	794	671548	589397	100	90	2.66784	0.765268	52	50.3	0	568	1497	1.17338	0.897183	1799
40	1.23868e+006	697	664518	574160	100	90	2.74338	0.765268	52	50.3	0	568	1497	1.19235	0.908943	1799
41	1.13289e+006	580	610922	521967	100	90	2.84275	0.765268	52	50.3	0	568	1497	1.22899	0.921569	1799
42	1.08119e+006	512	586934	494259	100	90	2.8003	0.765268	52	50.3	0	568	1497	1.24754	0.944444	1799
43	1.00188e+006	450	545746	456129	100	90	2.84186	0.765268	52	50.3	0	568	1497	1.28543	0.974293	1799
44	912846	392	500184	412662	100	90	2.79148	0.765268	52	50.3	0	568	1497	1.2953	0.976744	1799
45	862222	353	473666	388556	100	90	2.75269	0.765268	52	50.3	0	568	1497	1.35128	1.02913	1799
46	829966	315	450055	366480	100	90	2.73505	0.765268	52	50.3	0	568	1497	1.35207	1.04015	1799
47	799311	294	427505	347988	100	90	2.81799	0.765268	52	50.3	0	568	1497	1.39249	1.07229	1799
48	710417	252	379058	308096	100	90	2.79663	0.765268	52	50.3	0	568	1497	1.41803	1.10798	1799
49	648955	224	347139	280815	100	90	2.97007	0.765268	52	50.3	0	568	1497	1.43269	1.08466	1799
50	627759	208	339431	268304	100	90	3.15254	0.765268	52	50.3	0	568	1497	1.42105	1	1799
51	533872	181	298443	235429	100	90	3.12092	0.765268	52	50.3	0	568	1497	1.45679	1.06081	1799
52	265272	165	45133.4	220139	100	90	0.0996383	0.765268	52	50.3	259409	568	1497	1.00562	0.764593	1799
53	507118	147	189297	317821	100	90	0.064621	0.765268	52	50.3	259409	568	1497	1.00334	0.762089	1799
54	823613	139	358654	464959	100	90	0.0673588	0.765268	52	50.3	259409	568	1497	1.00371	0.768018	1799
55	804047	112	367878	436169	100	90	0.0655784	0.765268	52	50.3	259409	568	1497	1.00446	0.785376	1799
56	831855	108	403657	428198	100	90	0.0789536	0.765268	52	50.3	259409	568	1497	1.00535	0.791279	1799
57	961074	2545	482994	478080	100	90	1.4328	0.765268	52	50.3	259409	568	1497	1.00597	0.785208	1799
58	1.01626e+006	2212	517130	499127	100	90	1.80229	0.765268	52	50.3	259409	568	1497	1.00812	0.778476	1799
59	1.04949e+006	1745	540897	508591	100	90	1.93319	0.765268	52	50.3	259409	568	1497	1.01267	0.778876	1799
60	785838	1452	277601	508237	100	90	2.02356	0.765268	52	50.3	259409	568	1497	1.1319	1.01044	1799
61	874601	1194	383342	486881	100	90	1.17811	0.765268	52	50.3	0	568	1497	1.05891	0.808	1799
62	997336	1038	476371	514375	100	90	0.998739	0.765268	52	50.3	0	568	1497	1.04677	0.790271	1799
63	1.08379e+006	866	539006	537589	100	90	0.935307	0.765268	52	50.3	0	568	1497	1.04277	0.773327	1799
64	1.15439e+006	708	584321	563873	100	90	0.944538	0.765268	52	50.3	0	568	1497	1.04657	0.778652	1799
65	1.17127e+006	643	600230	565933	100	90	1.026	0.765268	52	50.3	0	568	1497	1.04912	0.787159	1799
66	1.14778e+006	1200	598213	549562	100	90	1.99598	0.765268	52	50.3	0	568	1497	1.05112	0.791289	1799
67	1.13731e+006	1163	599043	538263	100	90	2.27388	0.765268	52	50.3	0	568	1497	1.05361	0.793774	1799
68	1.14058e+006	1074	606426	534151	100	90	2.42447	0.765268	52	50.3	0	568	1497	1.05421	0.791786	1799
69	1.10324e+006	884	591542	511700	100	90	2.43684	0.765268	52	50.3	0	568	1497	1.06763	0.816705	1799
70	1.0478e+006	741	566131	481664	100	90	2.44957	0.765268	52	50.3	0	568	1497	1.0807	0.815789	1799
71	996489	637	540806	455683	100	90	2.5181	0.765268	52	50.3	0	568	1497	1.10215	0.844911	1799
72	955929	566	520376	435553	100	90	2.5301	0.765268	52	50.3	0	568	1497	1.11985	0.880515	1799
73	891777	491	487329	404447	100	90	2.63746	0.765268	52	50.3	0	568	1497	1.1313	0.891489	1799
74	869721	453	476812	392909	100	90	2.75305	0.765268	52	50.3	0	568	1497	1.13879	0.906542	1799
75	814508	404	448213	366295	100	90	2.77876	0.765268	52	50.3	0	568	1497	1.17155	0.946809	1799
76	735170	354	398880	325158	100	90	2.701	0.765268	52	50.3	0	568	1497	1.19622	0.973134	1799
77	683253	323	367034	296710	100	90	2.83619	0.765268	52	50.3	0	568	1497	1.22063	0.996622	1799
78	657632	296	354075	284886	100	90	2.86057	0.765268	52	50.3	0	568	1497	1.2443	1.0037	1799
79	595175	274	321044	256769	100	90	2.87437	0.765268	52	50.3	0	568	1497	1.2491	1	1799
80	403521	254	157570	243440	100	90	2.9094	0.765268	52	50.3	0	568	1497	1.28112	1.01339	1799
81	415906	230	191868	224038	100	90	2.90287	0.765268	52	50.3	0	568	1497	1.3139	1.02488	1799
82	266731	221	49732.8	216998	100	90	0.12952	0.765268	52	50.3	186535	568	1497	1.0057	0.776543	1799
83	507730	207	190506	317223	100	90	0.0952448	0.765268	52	50.3	186535	568	1497	1.00374	0.774503	1799
